order_id,item_id,product_id,quantity,list_price,discount,Timestamp
1360.0,1,31.0,1.0,1632.99,0.05,2024-05-02 01:40:16.045001
1361.0,1,307.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001
1361.0,2,153.0,1.0,4999.99,0.05,2024-05-02 01:40:16.045001
1361.0,3,163.0,2.0,1349.0,0.2,2024-05-02 01:40:16.045001
1362.0,1,27.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001
1362.0,2,204.0,2.0,3599.99,0.07,2024-05-02 01:40:16.045001
1362.0,3,4.0,2.0,2899.99,0.2,2024-05-02 01:40:16.045001
1363.0,1,66.0,2.0,250.99,0.1,2024-05-02 01:40:16.045001
1364.0,1,78.0,1.0,647.99,0.07,2024-05-02 01:40:16.045001
1364.0,2,155.0,2.0,11999.99,0.1,2024-05-02 01:40:16.045001
1364.0,3,152.0,1.0,2499.99,0.1,2024-05-02 01:40:16.045001
1364.0,4,110.0,1.0,470.99,0.07,2024-05-02 01:40:16.045001
1365.0,1,144.0,1.0,1549.99,0.07,2024-05-02 01:40:16.045001
1365.0,2,58.0,1.0,4999.99,0.07,2024-05-02 01:40:16.045001
1365.0,3,236.0,1.0,749.99,0.05,2024-05-02 01:40:16.045001
1366.0,1,115.0,1.0,3199.99,0.1,2024-05-02 01:40:16.045001
1366.0,2,128.0,2.0,1899.0,0.2,2024-05-02 01:40:16.045001
1366.0,3,200.0,1.0,3499.99,0.07,2024-05-02 01:40:16.045001
1367.0,1,132.0,1.0,1499.99,0.1,2024-05-02 01:40:16.045001
1367.0,2,131.0,2.0,2599.0,0.2,2024-05-02 01:40:16.045001
1367.0,3,124.0,1.0,1499.0,0.07,2024-05-02 01:40:16.045001
1367.0,4,24.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001
1368.0,1,66.0,1.0,250.99,0.1,2024-05-02 01:40:16.045001
1368.0,2,113.0,2.0,489.99,0.07,2024-05-02 01:40:16.045001
1368.0,3,186.0,1.0,4499.99,0.2,2024-05-02 01:40:16.045001
1369.0,1,213.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001
1370.0,1,7.0,1.0,3999.99,0.07,2024-05-02 01:40:16.045001
1370.0,2,89.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
1370.0,3,208.0,2.0,1799.99,0.2,2024-05-02 01:40:16.045001
1370.0,4,134.0,1.0,1499.99,0.1,2024-05-02 01:40:16.045001
1371.0,1,223.0,2.0,529.99,0.07,2024-05-02 01:40:16.045001
1371.0,2,8.0,2.0,1799.99,0.2,2024-05-02 01:40:16.045001
1372.0,1,307.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001
1372.0,2,283.0,2.0,319.99,0.2,2024-05-02 01:40:16.045001
1373.0,1,63.0,1.0,3499.99,0.1,2024-05-02 01:40:16.045001
1374.0,1,181.0,2.0,2199.99,0.05,2024-05-02 01:40:16.045001
1374.0,2,130.0,2.0,919.99,0.07,2024-05-02 01:40:16.045001
1375.0,1,147.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001
1375.0,2,182.0,1.0,2499.99,0.2,2024-05-02 01:40:16.045001
1376.0,1,5.0,1.0,1320.99,0.07,2024-05-02 01:40:16.045001
1377.0,1,153.0,2.0,4999.99,0.05,2024-05-02 01:40:16.045001
1377.0,2,130.0,1.0,919.99,0.05,2024-05-02 01:40:16.045001
1377.0,3,48.0,1.0,1499.99,0.07,2024-05-02 01:40:16.045001
1377.0,4,188.0,2.0,3499.99,0.07,2024-05-02 01:40:16.045001
1378.0,1,96.0,2.0,349.99,0.07,2024-05-02 01:40:16.045001
1378.0,2,142.0,2.0,3199.99,0.07,2024-05-02 01:40:16.045001
1378.0,3,2.0,2.0,749.99,0.2,2024-05-02 01:40:16.045001
1378.0,4,110.0,1.0,470.99,0.07,2024-05-02 01:40:16.045001
1378.0,5,129.0,2.0,919.99,0.2,2024-05-02 01:40:16.045001
1379.0,1,15.0,1.0,529.99,0.1,2024-05-02 01:40:16.045001
1379.0,2,118.0,1.0,999.99,0.1,2024-05-02 01:40:16.045001
1379.0,3,263.0,2.0,89.99,0.1,2024-05-02 01:40:16.045001
1380.0,1,255.0,2.0,899.99,0.1,2024-05-02 01:40:16.045001
1380.0,2,229.0,2.0,429.99,0.07,2024-05-02 01:40:16.045001
1381.0,1,274.0,2.0,229.99,0.2,2024-05-02 01:40:16.045001
1381.0,2,214.0,2.0,899.99,0.1,2024-05-02 01:40:16.045001
1382.0,1,232.0,1.0,479.99,0.2,2024-05-02 01:40:16.045001
1382.0,2,81.0,2.0,1099.99,0.05,2024-05-02 01:40:16.045001
1382.0,3,225.0,1.0,959.99,0.1,2024-05-02 01:40:16.045001
1382.0,4,135.0,1.0,1499.99,0.07,2024-05-02 01:40:16.045001
1382.0,5,238.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001
1383.0,1,188.0,2.0,3499.99,0.2,2024-05-02 01:40:16.045001
1383.0,2,65.0,2.0,346.99,0.05,2024-05-02 01:40:16.045001
1384.0,1,32.0,1.0,469.99,0.07,2024-05-02 01:40:16.045001
1384.0,2,142.0,2.0,3199.99,0.1,2024-05-02 01:40:16.045001
1384.0,3,89.0,1.0,209.99,0.1,2024-05-02 01:40:16.045001
1384.0,4,97.0,1.0,349.99,0.05,2024-05-02 01:40:16.045001
1385.0,1,24.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001
1385.0,2,145.0,1.0,1799.99,0.07,2024-05-02 01:40:16.045001
1385.0,3,39.0,2.0,1499.99,0.1,2024-05-02 01:40:16.045001
1385.0,4,135.0,1.0,1499.99,0.05,2024-05-02 01:40:16.045001
1386.0,1,292.0,1.0,369.99,0.2,2024-05-02 01:40:16.045001
1386.0,2,262.0,1.0,249.99,0.1,2024-05-02 01:40:16.045001
1386.0,3,306.0,1.0,899.99,0.1,2024-05-02 01:40:16.045001
1386.0,4,150.0,1.0,4499.99,0.07,2024-05-02 01:40:16.045001
1387.0,1,106.0,1.0,449.99,0.1,2024-05-02 01:40:16.045001
1388.0,1,251.0,1.0,2999.99,0.1,2024-05-02 01:40:16.045001
1389.0,1,85.0,2.0,329.99,0.1,2024-05-02 01:40:16.045001
1389.0,2,171.0,2.0,3199.99,0.05,2024-05-02 01:40:16.045001
1389.0,3,227.0,1.0,319.99,0.07,2024-05-02 01:40:16.045001
1390.0,1,41.0,2.0,1469.99,0.05,2024-05-02 01:40:16.045001
1390.0,2,27.0,2.0,999.99,0.05,2024-05-02 01:40:16.045001
1390.0,3,306.0,1.0,899.99,0.1,2024-05-02 01:40:16.045001
1390.0,4,104.0,1.0,481.99,0.05,2024-05-02 01:40:16.045001
1390.0,5,147.0,2.0,1799.99,0.1,2024-05-02 01:40:16.045001
1391.0,1,223.0,2.0,529.99,0.07,2024-05-02 01:40:16.045001
1391.0,2,295.0,2.0,319.99,0.2,2024-05-02 01:40:16.045001
1391.0,3,277.0,1.0,369.99,0.2,2024-05-02 01:40:16.045001
1392.0,1,87.0,2.0,189.99,0.2,2024-05-02 01:40:16.045001
1392.0,2,240.0,2.0,899.99,0.05,2024-05-02 01:40:16.045001
1393.0,1,92.0,1.0,209.99,0.07,2024-05-02 01:40:16.045001
1393.0,2,82.0,1.0,659.99,0.07,2024-05-02 01:40:16.045001
1393.0,3,47.0,2.0,5299.99,0.05,2024-05-02 01:40:16.045001
1393.0,4,268.0,2.0,159.99,0.05,2024-05-02 01:40:16.045001
1394.0,1,165.0,2.0,2499.99,0.05,2024-05-02 01:40:16.045001
1395.0,1,204.0,1.0,3599.99,0.2,2024-05-02 01:40:16.045001
1395.0,2,48.0,2.0,1499.99,0.1,2024-05-02 01:40:16.045001
1395.0,3,180.0,2.0,919.99,0.2,2024-05-02 01:40:16.045001
1395.0,4,226.0,1.0,679.99,0.1,2024-05-02 01:40:16.045001
1396.0,1,57.0,1.0,1999.99,0.05,2024-05-02 01:40:16.045001
1396.0,2,181.0,1.0,2199.99,0.2,2024-05-02 01:40:16.045001
1397.0,1,127.0,2.0,469.99,0.1,2024-05-02 01:40:16.045001
1397.0,2,139.0,1.0,2999.99,0.07,2024-05-02 01:40:16.045001
1397.0,3,7.0,1.0,3999.99,0.05,2024-05-02 01:40:16.045001
1397.0,4,249.0,1.0,749.99,0.05,2024-05-02 01:40:16.045001
1397.0,5,78.0,2.0,647.99,0.1,2024-05-02 01:40:16.045001
1398.0,1,69.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001
1398.0,2,53.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001
1399.0,1,210.0,2.0,1549.0,0.2,2024-05-02 01:40:16.045001
1399.0,2,224.0,1.0,479.99,0.05,2024-05-02 01:40:16.045001
1399.0,3,127.0,2.0,469.99,0.07,2024-05-02 01:40:16.045001
1399.0,4,28.0,1.0,2499.99,0.05,2024-05-02 01:40:16.045001
1400.0,1,24.0,2.0,549.99,0.2,2024-05-02 01:40:16.045001
1400.0,2,217.0,2.0,909.99,0.2,2024-05-02 01:40:16.045001
1400.0,3,275.0,1.0,229.99,0.1,2024-05-02 01:40:16.045001
1400.0,4,90.0,1.0,209.99,0.07,2024-05-02 01:40:16.045001
1401.0,1,112.0,1.0,379.99,0.07,2024-05-02 01:40:16.045001
1401.0,2,230.0,1.0,429.99,0.05,2024-05-02 01:40:16.045001
1401.0,3,254.0,2.0,749.99,0.2,2024-05-02 01:40:16.045001
1402.0,1,189.0,2.0,2799.99,0.2,2024-05-02 01:40:16.045001
1402.0,2,28.0,2.0,2499.99,0.05,2024-05-02 01:40:16.045001
1402.0,3,203.0,1.0,4999.99,0.05,2024-05-02 01:40:16.045001
1402.0,4,273.0,1.0,289.99,0.07,2024-05-02 01:40:16.045001
1403.0,1,93.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
1404.0,1,112.0,2.0,379.99,0.05,2024-05-02 01:40:16.045001
1404.0,2,220.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001
1404.0,3,193.0,2.0,2799.99,0.2,2024-05-02 01:40:16.045001
1405.0,1,162.0,2.0,2999.99,0.1,2024-05-02 01:40:16.045001
1406.0,1,230.0,2.0,429.99,0.05,2024-05-02 01:40:16.045001
1406.0,2,113.0,1.0,489.99,0.1,2024-05-02 01:40:16.045001
1407.0,1,300.0,1.0,799.99,0.05,2024-05-02 01:40:16.045001
1407.0,2,36.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001
1407.0,3,266.0,1.0,399.99,0.1,2024-05-02 01:40:16.045001
1407.0,4,35.0,1.0,832.99,0.2,2024-05-02 01:40:16.045001
1408.0,1,23.0,2.0,299.99,0.2,2024-05-02 01:40:16.045001
1408.0,2,166.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001
1408.0,3,114.0,1.0,579.99,0.07,2024-05-02 01:40:16.045001
1408.0,4,137.0,2.0,2599.0,0.2,2024-05-02 01:40:16.045001
1409.0,1,301.0,2.0,899.99,0.07,2024-05-02 01:40:16.045001
1409.0,2,170.0,1.0,1299.99,0.07,2024-05-02 01:40:16.045001
1409.0,3,171.0,2.0,3199.99,0.05,2024-05-02 01:40:16.045001
1409.0,4,265.0,1.0,289.99,0.05,2024-05-02 01:40:16.045001
1409.0,5,222.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001
1410.0,1,205.0,2.0,4999.99,0.1,2024-05-02 01:40:16.045001
1410.0,2,203.0,2.0,4999.99,0.2,2024-05-02 01:40:16.045001
1410.0,3,304.0,1.0,679.99,0.1,2024-05-02 01:40:16.045001
1411.0,1,9.0,1.0,2999.99,0.1,2024-05-02 01:40:16.045001
1411.0,2,308.0,2.0,749.99,0.2,2024-05-02 01:40:16.045001
1412.0,1,180.0,2.0,919.99,0.07,2024-05-02 01:40:16.045001
1412.0,2,43.0,1.0,5299.99,0.1,2024-05-02 01:40:16.045001
1412.0,3,109.0,2.0,416.99,0.07,2024-05-02 01:40:16.045001
1413.0,1,297.0,2.0,279.99,0.05,2024-05-02 01:40:16.045001
1414.0,1,162.0,2.0,2999.99,0.1,2024-05-02 01:40:16.045001
1414.0,2,292.0,2.0,369.99,0.05,2024-05-02 01:40:16.045001
1415.0,1,31.0,2.0,1632.99,0.07,2024-05-02 01:40:16.045001
1415.0,2,17.0,1.0,429.0,0.05,2024-05-02 01:40:16.045001
1415.0,3,264.0,2.0,249.99,0.1,2024-05-02 01:40:16.045001
1415.0,4,245.0,1.0,659.99,0.05,2024-05-02 01:40:16.045001
1416.0,1,194.0,1.0,3499.99,0.2,2024-05-02 01:40:16.045001
1416.0,2,242.0,2.0,699.99,0.1,2024-05-02 01:40:16.045001
1416.0,3,92.0,2.0,209.99,0.05,2024-05-02 01:40:16.045001
1417.0,1,219.0,2.0,639.99,0.2,2024-05-02 01:40:16.045001
1418.0,1,120.0,2.0,2499.99,0.2,2024-05-02 01:40:16.045001
1418.0,2,243.0,2.0,679.99,0.05,2024-05-02 01:40:16.045001
1419.0,1,124.0,1.0,1499.0,0.07,2024-05-02 01:40:16.045001
1419.0,2,235.0,2.0,899.99,0.2,2024-05-02 01:40:16.045001
1419.0,3,234.0,1.0,899.99,0.1,2024-05-02 01:40:16.045001
1420.0,1,197.0,1.0,2299.99,0.2,2024-05-02 01:40:16.045001
1420.0,2,194.0,2.0,3499.99,0.1,2024-05-02 01:40:16.045001
1420.0,3,128.0,1.0,1899.0,0.1,2024-05-02 01:40:16.045001
1421.0,1,298.0,2.0,279.99,0.05,2024-05-02 01:40:16.045001
1422.0,1,80.0,2.0,761.99,0.07,2024-05-02 01:40:16.045001
1422.0,2,180.0,2.0,919.99,0.2,2024-05-02 01:40:16.045001
1422.0,3,243.0,1.0,679.99,0.05,2024-05-02 01:40:16.045001
1423.0,1,249.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001
1423.0,2,71.0,1.0,416.99,0.1,2024-05-02 01:40:16.045001
1423.0,3,302.0,1.0,449.99,0.2,2024-05-02 01:40:16.045001
1423.0,4,113.0,2.0,489.99,0.2,2024-05-02 01:40:16.045001
1424.0,1,140.0,2.0,4999.99,0.2,2024-05-02 01:40:16.045001
1425.0,1,227.0,2.0,319.99,0.05,2024-05-02 01:40:16.045001
1425.0,2,263.0,1.0,89.99,0.07,2024-05-02 01:40:16.045001
1425.0,3,93.0,1.0,209.99,0.07,2024-05-02 01:40:16.045001
1425.0,4,54.0,2.0,3199.99,0.05,2024-05-02 01:40:16.045001
1425.0,5,145.0,2.0,1799.99,0.07,2024-05-02 01:40:16.045001
1426.0,1,215.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001
1426.0,2,20.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001
1426.0,3,281.0,1.0,319.99,0.07,2024-05-02 01:40:16.045001
1427.0,1,230.0,2.0,429.99,0.07,2024-05-02 01:40:16.045001
1427.0,2,139.0,1.0,2999.99,0.05,2024-05-02 01:40:16.045001
1427.0,3,164.0,2.0,1549.0,0.07,2024-05-02 01:40:16.045001
1428.0,1,216.0,2.0,899.99,0.2,2024-05-02 01:40:16.045001
1428.0,2,126.0,1.0,469.99,0.07,2024-05-02 01:40:16.045001
1428.0,3,187.0,2.0,2799.99,0.07,2024-05-02 01:40:16.045001
1428.0,4,28.0,1.0,2499.99,0.1,2024-05-02 01:40:16.045001
1428.0,5,194.0,2.0,3499.99,0.2,2024-05-02 01:40:16.045001
1429.0,1,70.0,2.0,659.99,0.2,2024-05-02 01:40:16.045001
1430.0,1,221.0,1.0,319.99,0.05,2024-05-02 01:40:16.045001
1430.0,2,281.0,1.0,319.99,0.07,2024-05-02 01:40:16.045001
1431.0,1,207.0,1.0,3999.99,0.1,2024-05-02 01:40:16.045001
1431.0,2,53.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001
1431.0,3,252.0,1.0,2999.99,0.2,2024-05-02 01:40:16.045001
1431.0,4,254.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001
1432.0,1,161.0,1.0,1899.0,0.2,2024-05-02 01:40:16.045001
1433.0,1,264.0,1.0,249.99,0.07,2024-05-02 01:40:16.045001
1434.0,1,229.0,2.0,429.99,0.2,2024-05-02 01:40:16.045001
1434.0,2,198.0,1.0,2999.99,0.1,2024-05-02 01:40:16.045001
1434.0,3,286.0,2.0,279.99,0.1,2024-05-02 01:40:16.045001
1434.0,4,61.0,2.0,4999.99,0.07,2024-05-02 01:40:16.045001
1435.0,1,141.0,2.0,1599.99,0.07,2024-05-02 01:40:16.045001
1435.0,2,29.0,1.0,999.99,0.2,2024-05-02 01:40:16.045001
1435.0,3,60.0,1.0,1559.99,0.1,2024-05-02 01:40:16.045001
1435.0,4,260.0,1.0,799.99,0.07,2024-05-02 01:40:16.045001
1436.0,1,244.0,2.0,559.99,0.07,2024-05-02 01:40:16.045001
1437.0,1,141.0,2.0,1599.99,0.05,2024-05-02 01:40:16.045001
1438.0,1,225.0,1.0,959.99,0.2,2024-05-02 01:40:16.045001
1438.0,2,140.0,1.0,4999.99,0.2,2024-05-02 01:40:16.045001
1438.0,3,81.0,2.0,1099.99,0.05,2024-05-02 01:40:16.045001
1438.0,4,137.0,1.0,2599.0,0.1,2024-05-02 01:40:16.045001
1438.0,5,190.0,2.0,2799.99,0.07,2024-05-02 01:40:16.045001
1439.0,1,42.0,1.0,2299.99,0.07,2024-05-02 01:40:16.045001
1439.0,2,263.0,1.0,89.99,0.2,2024-05-02 01:40:16.045001
1439.0,3,102.0,2.0,489.99,0.05,2024-05-02 01:40:16.045001
1439.0,4,149.0,1.0,7499.99,0.05,2024-05-02 01:40:16.045001
1440.0,1,116.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001
1440.0,2,109.0,1.0,416.99,0.07,2024-05-02 01:40:16.045001
1440.0,3,186.0,1.0,4499.99,0.1,2024-05-02 01:40:16.045001
1440.0,4,178.0,2.0,749.99,0.05,2024-05-02 01:40:16.045001
1440.0,5,67.0,2.0,250.99,0.2,2024-05-02 01:40:16.045001
1441.0,1,6.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001
1441.0,2,242.0,2.0,699.99,0.2,2024-05-02 01:40:16.045001
1441.0,3,46.0,1.0,1409.99,0.07,2024-05-02 01:40:16.045001
1442.0,1,160.0,1.0,4499.99,0.1,2024-05-02 01:40:16.045001
1442.0,2,220.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001
1442.0,3,271.0,2.0,209.99,0.05,2024-05-02 01:40:16.045001
1443.0,1,160.0,1.0,4499.99,0.07,2024-05-02 01:40:16.045001
1443.0,2,57.0,1.0,1999.99,0.2,2024-05-02 01:40:16.045001
1443.0,3,101.0,2.0,339.99,0.1,2024-05-02 01:40:16.045001
1444.0,1,90.0,1.0,209.99,0.1,2024-05-02 01:40:16.045001
1444.0,2,128.0,2.0,1899.0,0.2,2024-05-02 01:40:16.045001
1445.0,1,219.0,2.0,639.99,0.1,2024-05-02 01:40:16.045001
1445.0,2,52.0,1.0,875.99,0.07,2024-05-02 01:40:16.045001
1445.0,3,123.0,2.0,999.99,0.1,2024-05-02 01:40:16.045001
1446.0,1,227.0,1.0,319.99,0.05,2024-05-02 01:40:16.045001
1446.0,2,233.0,2.0,639.99,0.05,2024-05-02 01:40:16.045001
1446.0,3,234.0,2.0,899.99,0.05,2024-05-02 01:40:16.045001
1447.0,1,148.0,1.0,5499.99,0.2,2024-05-02 01:40:16.045001
1448.0,1,239.0,1.0,749.99,0.1,2024-05-02 01:40:16.045001
1449.0,1,159.0,1.0,2299.99,0.07,2024-05-02 01:40:16.045001
1449.0,2,55.0,1.0,2699.99,0.2,2024-05-02 01:40:16.045001
1449.0,3,260.0,2.0,799.99,0.07,2024-05-02 01:40:16.045001
1449.0,4,252.0,2.0,2999.99,0.05,2024-05-02 01:40:16.045001
1449.0,5,14.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001
1450.0,1,98.0,1.0,489.99,0.07,2024-05-02 01:40:16.045001
1450.0,2,173.0,2.0,3199.99,0.1,2024-05-02 01:40:16.045001
1450.0,3,299.0,1.0,559.99,0.2,2024-05-02 01:40:16.045001
1450.0,4,209.0,2.0,2999.99,0.1,2024-05-02 01:40:16.045001
1450.0,5,235.0,2.0,899.99,0.05,2024-05-02 01:40:16.045001
1451.0,1,117.0,1.0,1469.99,0.05,2024-05-02 01:40:16.045001
1452.0,1,99.0,2.0,299.99,0.1,2024-05-02 01:40:16.045001
1452.0,2,234.0,1.0,899.99,0.2,2024-05-02 01:40:16.045001
1452.0,3,86.0,2.0,149.99,0.05,2024-05-02 01:40:16.045001
1452.0,4,109.0,2.0,416.99,0.07,2024-05-02 01:40:16.045001
1453.0,1,89.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
1454.0,1,283.0,1.0,319.99,0.07,2024-05-02 01:40:16.045001
1454.0,2,35.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001
1454.0,3,124.0,1.0,1499.0,0.2,2024-05-02 01:40:16.045001
1454.0,4,38.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001
1455.0,1,101.0,2.0,339.99,0.05,2024-05-02 01:40:16.045001
1455.0,2,254.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001
1453.0,1,89.0,2.0,209.99,0.1,2024-05-02 01:40:16.045001
1454.0,1,283.0,1.0,319.99,0.07,2024-05-02 01:40:16.045001
1454.0,2,35.0,2.0,832.99,0.1,2024-05-02 01:40:16.045001
1454.0,3,124.0,1.0,1499.0,0.2,2024-05-02 01:40:16.045001
1454.0,4,38.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001
1455.0,1,101.0,2.0,339.99,0.05,2024-05-02 01:40:16.045001
1455.0,2,254.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001
1456.0,1,193.0,2.0,2799.99,0.05,2024-05-02 01:40:16.045001
1456.0,2,246.0,1.0,639.99,0.07,2024-05-02 01:40:16.045001
1456.0,3,268.0,2.0,159.99,0.1,2024-05-02 01:40:16.045001
1456.0,4,272.0,1.0,289.99,0.1,2024-05-02 01:40:16.045001
1456.0,5,126.0,1.0,469.99,0.1,2024-05-02 01:40:16.045001
1457.0,1,113.0,1.0,489.99,0.07,2024-05-02 01:40:16.045001
1457.0,2,111.0,1.0,470.99,0.2,2024-05-02 01:40:16.045001
1457.0,3,268.0,1.0,159.99,0.2,2024-05-02 01:40:16.045001
1457.0,4,152.0,2.0,2499.99,0.2,2024-05-02 01:40:16.045001
1458.0,1,295.0,2.0,319.99,0.05,2024-05-02 01:40:16.045001
1458.0,2,105.0,1.0,533.99,0.05,2024-05-02 01:40:16.045001
1458.0,3,12.0,1.0,549.99,0.05,2024-05-02 01:40:16.045001
1458.0,4,78.0,2.0,647.99,0.1,2024-05-02 01:40:16.045001
1459.0,1,258.0,1.0,1259.9,0.1,2024-05-02 01:40:16.045001
1460.0,1,201.0,1.0,4499.99,0.05,2024-05-02 01:40:16.045001
1460.0,2,76.0,1.0,299.99,0.07,2024-05-02 01:40:16.045001
1460.0,3,167.0,1.0,749.99,0.05,2024-05-02 01:40:16.045001
1460.0,4,7.0,2.0,3999.99,0.07,2024-05-02 01:40:16.045001
1460.0,5,123.0,2.0,999.99,0.07,2024-05-02 01:40:16.045001
1461.0,1,48.0,1.0,1499.99,0.2,2024-05-02 01:40:16.045001
1461.0,2,242.0,2.0,699.99,0.2,2024-05-02 01:40:16.045001
1462.0,1,263.0,1.0,89.99,0.2,2024-05-02 01:40:16.045001
1462.0,2,25.0,1.0,499.99,0.07,2024-05-02 01:40:16.045001
1462.0,3,223.0,1.0,529.99,0.1,2024-05-02 01:40:16.045001
1462.0,4,294.0,1.0,369.99,0.1,2024-05-02 01:40:16.045001
1462.0,5,251.0,1.0,2999.99,0.05,2024-05-02 01:40:16.045001
1463.0,1,51.0,2.0,6499.99,0.05,2024-05-02 01:40:16.045001
1463.0,2,168.0,1.0,1549.0,0.05,2024-05-02 01:40:16.045001
1464.0,1,109.0,2.0,416.99,0.05,2024-05-02 01:40:16.045001
1464.0,2,124.0,1.0,1499.0,0.2,2024-05-02 01:40:16.045001
1464.0,3,165.0,2.0,2499.99,0.2,2024-05-02 01:40:16.045001
1464.0,4,151.0,2.0,1549.99,0.05,2024-05-02 01:40:16.045001
1465.0,1,70.0,2.0,659.99,0.05,2024-05-02 01:40:16.045001
1466.0,1,310.0,2.0,899.99,0.07,2024-05-02 01:40:16.045001
1466.0,2,251.0,1.0,2999.99,0.05,2024-05-02 01:40:16.045001
1466.0,3,163.0,2.0,1349.0,0.2,2024-05-02 01:40:16.045001
1466.0,4,39.0,2.0,1499.99,0.05,2024-05-02 01:40:16.045001
1467.0,1,18.0,1.0,449.0,0.07,2024-05-02 01:40:16.045001
1467.0,2,115.0,1.0,3199.99,0.2,2024-05-02 01:40:16.045001
1467.0,3,278.0,2.0,369.99,0.1,2024-05-02 01:40:16.045001
1468.0,1,269.0,1.0,199.99,0.05,2024-05-02 01:40:16.045001
1468.0,2,58.0,1.0,4999.99,0.07,2024-05-02 01:40:16.045001
1468.0,3,50.0,2.0,5999.99,0.07,2024-05-02 01:40:16.045001
1469.0,1,77.0,2.0,799.99,0.2,2024-05-02 01:40:16.045001
1469.0,2,237.0,2.0,849.99,0.05,2024-05-02 01:40:16.045001
1469.0,3,182.0,1.0,2499.99,0.07,2024-05-02 01:40:16.045001
1469.0,4,100.0,2.0,489.99,0.05,2024-05-02 01:40:16.045001
1470.0,1,110.0,2.0,470.99,0.1,2024-05-02 01:40:16.045001
1470.0,2,287.0,1.0,279.99,0.05,2024-05-02 01:40:16.045001
1470.0,3,252.0,2.0,2999.99,0.05,2024-05-02 01:40:16.045001
1471.0,1,59.0,2.0,2599.99,0.2,2024-05-02 01:40:16.045001
1471.0,2,136.0,1.0,1799.99,0.07,2024-05-02 01:40:16.045001
1472.0,1,84.0,1.0,109.99,0.2,2024-05-02 01:40:16.045001
1472.0,2,300.0,1.0,799.99,0.2,2024-05-02 01:40:16.045001
1473.0,1,84.0,2.0,109.99,0.2,2024-05-02 01:40:16.045001
1473.0,2,102.0,1.0,489.99,0.07,2024-05-02 01:40:16.045001
1474.0,1,301.0,1.0,899.99,0.2,2024-05-02 01:40:16.045001
1474.0,2,123.0,1.0,999.99,0.05,2024-05-02 01:40:16.045001
1475.0,1,306.0,2.0,899.99,0.05,2024-05-02 01:40:16.045001
1475.0,2,261.0,2.0,899.99,0.07,2024-05-02 01:40:16.045001
1475.0,3,161.0,2.0,1899.0,0.05,2024-05-02 01:40:16.045001
1475.0,4,248.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001
1476.0,1,142.0,2.0,3199.99,0.07,2024-05-02 01:40:16.045001
1476.0,2,91.0,2.0,349.99,0.07,2024-05-02 01:40:16.045001
1476.0,3,43.0,1.0,5299.99,0.07,2024-05-02 01:40:16.045001
1476.0,4,191.0,1.0,2799.99,0.1,2024-05-02 01:40:16.045001
1476.0,5,265.0,2.0,289.99,0.1,2024-05-02 01:40:16.045001
1477.0,1,210.0,2.0,1549.0,0.2,2024-05-02 01:40:16.045001
1478.0,1,100.0,2.0,489.99,0.1,2024-05-02 01:40:16.045001
1478.0,2,123.0,1.0,999.99,0.2,2024-05-02 01:40:16.045001
1479.0,1,252.0,1.0,2999.99,0.05,2024-05-02 01:40:16.045001
1479.0,2,256.0,1.0,899.99,0.1,2024-05-02 01:40:16.045001
1480.0,1,308.0,2.0,749.99,0.1,2024-05-02 01:40:16.045001
1480.0,2,82.0,2.0,659.99,0.1,2024-05-02 01:40:16.045001
1480.0,3,92.0,2.0,209.99,0.07,2024-05-02 01:40:16.045001
1480.0,4,225.0,2.0,959.99,0.07,2024-05-02 01:40:16.045001
1481.0,1,53.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001
1481.0,2,130.0,1.0,919.99,0.1,2024-05-02 01:40:16.045001
